"","DOX_24T_1","DMSO_24T_1","DOX_24R_1","DMSO_24R_1","DOX_144R_1","DMSO_144R_1","DOX_24T_2","DMSO_24T_2","DOX_24R_2","DMSO_24R_2","DOX_144R_2","DMSO_144R_2","DOX_24T_3","DMSO_24T_3","DOX_24R_3","DMSO_24R_3","DOX_144R_3","DMSO_144R_3","DOX_24T_4","DMSO_24T_4","DOX_24R_4","DMSO_24R_4","DOX_144R_4","DMSO_144R_4","DOX_24T_5","DMSO_24T_5","DOX_24R_5","DMSO_24R_5","DOX_144R_5","DMSO_144R_5","DOX_24T_6","DMSO_24T_6","DOX_24R_6","DMSO_24R_6","DOX_144R_6","DMSO_144R_6"
"2590",6.11218162097623,5.8157634450745,5.39703524315346,5.76167096430059,5.69859257841634,5.27026692338814,5.72117471482553,5.45678083182467,5.8953135424202,5.32780823538312,5.64004886359119,5.13978391573128,5.92252114869581,5.4219350778615,4.69686832322264,5.4284425499597,4.87795186882118,5.43182930474519,5.38653311550495,4.70820871985224,5.12305324771539,5.10697593370571,5.34396498348954,4.96356072216898,6.31190688855914,5.74131148123767,5.31262494872592,5.76819807237704,5.36175857460528,5.4096046843703,5.53406509945348,5.27367066024812,5.35661110296995,5.42206331599531,5.38912909881367,4.99379254683961
"79605",3.33121631586369,2.30670848854086,1.6898794986541,2.37945362855313,2.69638969437189,2.67084663880232,3.46560068162643,2.00496987780434,0.199106482862037,2.03843176671405,1.71772490153744,1.64293001502676,2.27974187424,2.60619103806324,2.62417815339883,2.4780405523004,1.05934735482422,3.01868143831245,4.29028606425362,1.16239020938215,-0.293015415585801,1.74182993863468,2.12680147550874,1.64494237435389,3.67674577750691,1.85826170416558,0.825629623251972,1.8309304205768,1.98266937670657,1.92322415175691,3.79957731150103,2.55786896068939,1.24662532622323,2.74163847658574,2.70198919520939,2.84892090271316
"22796",3.44601783223261,5.24807363177891,5.47398759880394,5.23815409844992,5.48309698306119,5.20756118779406,3.92960582881838,5.25188715531263,5.25041080966406,5.23295005675019,5.23726480679135,5.36867362527134,0.940498030804539,4.89063358512045,4.0212164316506,5.17178570631161,4.64277149481064,5.38090228646026,2.93199395234204,4.07440204051746,4.82790500386296,4.58031957763951,4.80740667692202,4.52647552488701,2.76113982090221,5.14305734114823,5.5452356493557,5.16358598846688,5.25720107211585,5.22144971526705,4.07082182948566,5.21687273707407,5.55232815927257,5.09128897779237,5.21990784346774,5.21887943884895
"183",6.82424068767308,6.25602286106749,5.96419090173474,6.47449626405313,6.51235291184686,6.63203525511839,5.3715830513314,5.81723757338258,4.80603945898905,5.81712892208937,5.02606078798836,6.28189515834661,5.77952194760238,5.59022770877603,4.45510776311177,5.42224180210404,3.14182478853091,5.66651105979564,5.51103432984778,5.11928814953711,5.23670985600503,5.74861143780613,5.64424175257469,5.67466684573685,5.6122470216918,5.19430715658796,5.16233631624114,5.20123352751726,5.66727085958476,5.41862269267047,5.18827307927699,5.65022562064917,5.64013828988342,5.77213619477534,6.02000439638491,5.98220933754529
"84886",5.61632280408793,5.93141167201192,5.75630237773028,6.06758830437887,6.31389024863789,6.0217452889199,6.06507718286612,5.86693746934914,5.45725809865261,5.92148295107563,5.80586614703974,5.95939081329399,5.04152992497452,5.95354870176425,4.59932631016439,6.01855539801189,6.2049483443791,6.27930396123321,5.49877256605515,4.73854645111539,4.3274771785564,5.13986561721718,5.56540351694491,5.10928757195853,5.39272133071307,6.01100789756194,5.47494095951297,6.14513690357089,5.94396438887231,6.08449038626292,5.74374010089657,5.56712463217902,5.15468756160211,5.61042530578821,5.78502121281449,5.77497642622083
"101927604",1.51864969097267,0.878206744264754,0.325164330628703,0.429533935015284,0.664992576390881,1.0744532160108,2.82789244360902,0.120889733077692,0.382095101796381,0.171453456240573,0.390423630235726,0.5693814029113,1.26222575013593,0.80654222448775,0.570994680500235,0.932241852007355,-1.27973542395624,0.4324660662325,2.36117112219085,0.0316133944223657,-1.52734837333927,0.27676504434912,0.170122808304269,0.115426234069398,1.96550122613395,0.773134175323816,-0.213940164080282,0.417546367885832,0.624950304282159,0.702333293997513,2.1776503818215,0.0797731411279171,-0.126205764880841,1.1296653412375,0.643261851569304,1.06604267233566
"79573",4.62589346473569,4.06341537507949,4.33669487335666,4.07841421607827,3.9139191576125,3.75286994209621,5.22704473959589,3.57056893138341,4.5718491773992,3.51611209936647,4.37004022940197,3.73647032704073,3.71113215649654,3.38990326729916,3.62890525916442,3.3136191745214,3.94551307897215,3.8061732879012,4.88030093277973,2.90267686400919,3.90263342263894,3.2689395707629,3.89527478090935,3.32342889065487,4.8702396266402,3.87995525676591,4.32274257652786,4.07248085641969,4.04913732057835,4.0605770543517,5.06410049241813,3.28593320786394,4.42193494017811,3.22803827916356,3.86350316334065,3.34957206666713
"64801",4.08090726533575,4.25460032017308,4.18547301487851,4.12566182339735,4.38815367546602,4.226691164312,4.41282336512348,4.29806676842931,4.21463608019578,4.31905303421919,4.09912150600509,4.18215985656796,3.14916598165148,3.89750556942446,3.18834204316654,4.18281966518724,3.58277822981191,4.39142352510087,3.86871322191904,2.93419173241311,3.65409171698467,3.38033494133728,3.6111713859867,3.29611794403261,4.25235663835191,4.31964140853076,4.24177456332346,4.1193458701266,4.25183475208323,4.37740394475674,3.72556561827627,3.90922962372045,4.23807254358984,3.90791077341731,4.34235105144815,4.03915187407494
"375061",1.85720670403779,-0.882334864789405,-0.066545522596442,-1.11093238963708,-0.407120928621036,-1.10644284522579,3.65458415501376,-1.7893779571012,1.39963482039481,-1.1303339483561,-0.964436352219303,-1.43233277249265,1.69497733113967,-1.02943979008948,1.78760490930678,-1.02260674196941,-0.611319403631348,-1.55719471592671,3.46153497571725,-1.40905830969182,-0.405482216077016,-1.2626244682904,-1.18041051554866,-0.6794003700549,2.48155633679232,-0.821973593786557,-0.213940164080282,-0.298977865464016,-0.84970965244517,-0.273095862634395,2.93093259387157,-1.17810689778783,0.602062554458866,-1.21375009601948,-1.08767893136434,-1.47332793435147
"440730",2.4136392648418,-1.48437642124125,-0.976833328533882,-2.17164572619496,-1.3785658931127,-2.75965148157816,2.26957485113941,-1.45281834150645,-0.203328331256777,-1.45193616172411,-0.472467844967804,-1.69582463595958,0.464451945519482,-1.60312867661707,1.0440740083327,-1.85336585218025,-1.71789243528332,-2.93343974605818,3.00316779526247,-2.58759379683612,-1.80740699282108,-2.12929858377513,-1.78965174824701,-1.002083872476,3.39901921078638,-1.21370331992891,-0.903649485553747,-0.622720834351587,-0.706110229676471,-0.216152514539245,3.74272296622164,-2.48686485224358,-0.737972025051992,-1.21375009601948,-0.986724736482912,-1.8863788713305
"128061",3.76028432016546,2.60764087187578,3.16359380170759,2.65261604662053,2.5561347844536,2.44532726152709,2.98443069160185,3.04130901708249,2.90342790072858,2.83191955488998,2.35860249050951,2.87969247571629,2.13960461791229,2.23960180644689,3.3458056044846,2.6506287664,2.19067654837363,2.37282350776816,3.16472089678047,1.55774447089436,2.13986431005491,2.01992603382495,2.1680433151823,1.7648999418718,3.68932232593907,2.18066624075945,2.93921614232912,2.28235952794126,2.27869455032771,2.33877194152593,2.14704813748926,2.78323843766335,3.11147431695466,2.18950229047776,2.45519038169668,2.48301211288706
"8443",6.4514511417621,6.48193919952973,6.83574504685749,6.73986155083346,6.75006372290502,6.66802561828383,6.32511207735567,6.78547544950055,6.78551018675002,6.81166333238583,6.53339696015801,6.77573785831134,6.49026404659168,6.42090385532102,5.64226940723386,6.55522441575634,5.679469897546,6.4550550120434,5.58784682614597,5.71520162327585,6.35002243299885,6.2092266782349,6.20354473582206,6.1581672891256,6.5251067053031,6.56663146791028,6.95824514849258,6.63087297654854,6.48514721750136,6.55274763991753,6.39506183636273,6.88775534071011,6.96594436555403,6.55001917454304,6.55801243936929,6.60950614813569
"149371",5.12447038404967,4.7092001622601,5.00377943418648,4.38619006696955,4.49544927822765,4.57407825168602,5.38709596381689,4.71407108062667,5.41798385054744,4.8471882565851,5.28170860075853,4.99758785593261,2.94537005309158,4.37640671256716,5.46643129861894,4.54240326866011,4.0431497998898,4.75545045176513,5.07329795291344,3.714063956284,4.40455319476249,3.98645704389104,4.43075441139452,4.06407237448295,5.38243140383473,4.90798349677986,5.36326547262779,4.84555732010109,4.79205270708144,4.86689595046573,5.29796456179354,4.61194694330238,5.10112415279105,4.46999258854229,4.92343038045669,4.61881541744622
"83932",5.14160626872237,3.95050592108322,4.36564737295116,3.73968550244824,4.24437546165494,4.01172371953821,5.91458381349522,4.00211165764584,5.01856804130491,4.09336304263424,4.16201078673065,4.19195779956757,3.58351245616173,3.54032488566014,5.31857866265367,3.8424283237458,3.06486803775333,3.84514256130169,5.58338735349563,2.79131661089761,4.18100270686428,3.49983401310765,3.6319547829255,3.24625067665827,5.43066782445834,4.13316861192223,4.89215139644387,4.05556994873962,3.99761713411921,4.0047813055944,5.381397809761,3.69761849160423,4.72458160887952,3.63833677025191,4.06213731709382,3.89007459968663
"54583",6.69566378173479,7.07273417925435,7.46004028717785,6.93152174922443,6.79396386258053,6.89303471674173,7.65819622194857,7.24870499748451,8.4548584974239,7.22386370096729,6.97590793376667,7.14926231054177,5.18984696829953,6.81820819494454,6.78227843010507,7.43923762231209,6.30774092233677,7.04349451771763,6.7362075449041,6.49320760629642,7.37026747747324,6.88888862266702,6.59124807516234,7.41865160365217,6.95082672944312,7.59002942798026,7.9538705679401,7.2970859078935,7.1399234623273,7.53838197400622,8.20654393393515,8.15498587652449,8.23882561415819,7.89492596219265,7.19346482374781,7.6759463042465
"7257",6.17708080904398,5.7802498688331,6.50469330780625,5.78603378673087,5.81443235618197,5.59818373456691,5.77362203622877,5.92494355271937,6.38192828812087,5.81166863376137,5.84297897583816,5.71544385183336,5.4503040173715,5.29281716402247,5.59649120598413,5.55096334761665,4.82402675564703,5.45377168916344,5.24123368932365,4.52371792593025,5.71251286399708,4.94892237843539,5.3056712300237,4.99692621181823,5.73257282268985,5.66017287122974,6.50723892507924,5.44256195883177,5.65402067213058,5.51111117633871,5.79316275017642,5.73118726418922,6.42576374843863,5.45284772138024,5.72303070350197,5.57602337455597
"27184",-0.222658778452319,4.49618720364551,2.55336787497399,4.72326833016037,4.67573427373298,4.74184511472396,-0.261282982009974,4.27276120682493,0.481692221866367,3.94164952845641,4.4728389033713,4.70263372320015,0.367251957737108,4.69113886719412,-2.6170547585911,4.52321796279958,2.37448223065726,4.68884622394136,-1.48139096906744,3.80675235203608,0.243007136211849,4.08396987137084,4.16955517128499,3.94603488831877,-0.308080282393604,4.1248504980005,0.883713604197504,4.53378995503029,4.34341652525504,4.45615616663782,-0.593683548007923,3.81932063041913,1.10514019372328,4.60950353449327,5.24736874155573,4.91308462633324
"57568",7.891484379874,9.59883893515093,9.57501392443042,9.48725697161254,9.34974399924844,9.4946427699027,9.07201527053779,9.40578284837559,9.3550371474632,9.51953391303547,9.54098866155189,9.89886008128144,7.6601771666282,9.42815883237434,9.43983156208804,9.65599145887306,8.45838749130373,9.82413609830838,8.38634807890328,9.01092922697385,9.3174042842775,9.27593748002848,9.24123445046516,9.30017844222925,8.30801734625494,9.67731919040847,10.1046807369199,9.69909322783898,9.73433264018289,9.93604205422951,9.23691139105101,9.71170215470028,9.94224708527958,9.91118332992713,9.99861970721687,10.0356174408495
"54627",4.6565615083377,3.90488664044341,4.2880277703825,3.86031808973401,3.9574654831719,3.2314044291958,5.02192079766198,3.78859556063637,4.8330073017666,3.52757687382764,3.86487888265858,3.72301793202043,1.81040886844254,3.56991717770379,4.97092503137439,3.50571125295349,3.42508893822684,3.96256515800775,5.02938333995484,3.30017070253209,4.09059576996055,3.56501576931993,3.50573198326519,3.58899748091368,4.68379895625558,3.88324666328443,4.66878081597626,3.83217304895324,3.54907049485187,3.66541128976891,4.95644334921932,3.62414772546257,4.50877899766689,3.22328455556821,3.65668634725857,3.71397422866849
"84284",6.27703864470737,6.39513548593279,6.95484817965216,6.53074070886789,6.79155969722004,6.64620752321068,6.64901477164375,6.18215855412596,7.15716763711765,6.21768788380705,6.13995825603157,5.92234968950867,5.20867454656257,5.95230085045316,5.97341370028743,6.00893276855099,5.81003615931447,5.84139887112534,5.66584635395796,5.30880770189344,6.32527329032992,5.72997338290893,5.71203936240688,5.53237991170514,5.5754569833,5.79647042716242,6.44650806078014,5.66976637762011,5.85339819113625,5.67906288911513,6.53014955056858,6.30921632185158,7.16369938722068,5.92487244541018,5.99244778605969,5.87019817330484
"80003",0.939559935638404,0.692414903228598,2.23747936841623,0.902302130064543,1.18803446898896,0.558138069303805,1.36957670306115,1.1798711851416,2.94473940643437,1.15156384767474,1.16858595160767,0.938744154148653,0.333340114850895,1.06851953705291,2.89800823349709,1.00042382368633,0.72462788384928,1.00797324872931,0.57170418600039,0.467266848681669,2.18587613933747,0.958602847964486,0.855258270025907,0.807967119330235,1.00146788639228,1.10173523255369,2.68530531868408,1.27141527124304,1.10563566974506,1.11116213492219,1.58730629256872,1.01660755942902,2.94348711199851,1.16974966369104,1.4975953994319,1.22205665214817
"84451",3.37928979001112,-0.787104724884464,-0.246027937772593,-0.777162316450708,-0.81257714694338,-1.51768552908588,3.11211977783447,-1.6113060202576,0.416063868849189,-1.33658427463883,-0.54367326255306,-1.55807157188268,3.04301697425901,-1.02943979008948,2.62417815339883,-1.11577477179311,-0.801659592737755,-0.693488935578565,3.67776919603842,-1.80352354085399,-1.0913092778459,-1.41519418608893,-1.0236003231012,-1.26587408158863,4.1468840997124,-1.21370331992891,0.062405125568089,-1.04078820634767,-0.84970965244517,-1.22517504051635,3.31734183495257,-0.916543290075189,-0.66372296464531,-0.933417191905199,-0.0770738632866609,-1.15259309119046
"3775",-1.06470358556502,-0.98429805950331,-1.47733718427841,-1.11093238963708,-0.700041244422439,-1.10644284522579,-0.261282982009974,-1.6113060202576,-0.425951273995398,-1.22977650538988,-2.09043946605607,-1.55807157188268,-2.24401244257643,-1.49024525434937,0.0154788407405879,-1.85336585218025,-1.85192312644979,-1.55719471592671,-0.546437757404817,-0.69717303310374,-0.527463412550006,-0.334211934223854,-0.525885435404892,-0.586102175566605,-0.523362581453081,-1.00458348247077,-1.23338833880668,-1.24910678858327,-1.50784236308754,-1.22517504051635,-0.462053285101242,-0.765276158366389,-0.986831715945789,-0.850896708015995,-1.73698441957036,-1.25178773495691
"388753",3.76833022579259,4.33618322995063,5.10870254000532,4.38895902304703,4.60356127125089,4.4465047754918,3.862584401596,4.094876261019,5.04323072363841,4.15379746518233,3.67015304403777,4.03206195764088,1.24408854969235,3.61161768201561,3.82805758710491,3.81744544011446,3.59892417459684,3.91673648088862,3.05046253805109,3.02480501960743,4.66108625776412,3.1884883144088,3.38499527236928,3.3113544748866,3.00197497897192,3.87334983037588,4.67496218919809,3.61466815892438,3.70174987533672,3.3010422182057,3.83520637056465,4.09125919197981,4.8311345508973,3.83811199114952,3.65668634725857,3.63634586672208
"6894",4.52740383501283,4.408377502868,4.63576720461948,4.6233447218471,4.71432325097942,4.59657681032254,4.58412387335926,4.53408699051927,4.83771444172225,4.28793116735141,4.56033289804533,4.55480939735918,4.33190877083167,4.39673224260278,3.41623924000113,4.44789433835381,4.04786240191453,4.67711310916333,4.30336068211666,3.144762683873,3.64705991418266,3.59278845811304,3.81964698137477,3.55611771159502,4.75132813572918,4.52954713906919,4.81215112426344,4.66222231819944,4.49972410447592,4.48434575840531,5.16427887151907,4.26830120861165,4.55809424672826,4.38315511281923,4.64139744480528,4.50568357360757
"359948",6.64576486693114,6.52896243413395,7.38842464052034,6.4673089913097,6.47163430500346,6.48254920865303,6.51422887436734,6.70209529937841,7.38622605727366,6.5949267288217,6.83081711964516,6.62069935115217,4.48261369803418,6.29070231942925,7.54413115871128,6.5270895688681,5.80586907012467,6.52654105407764,6.32532396029417,5.77021307942298,6.92726577618981,6.06886299280893,6.41145480805384,6.09837684031396,6.47756012623204,6.46595554545381,7.93124020593824,6.54108557712661,6.5643033359878,6.61977249350347,7.09522280232151,6.74026755545015,7.47102890915072,6.73838749902303,6.92448823921649,6.69147634739794
"9804",7.25944389829983,7.27005012753532,7.54043910482093,7.20374390918278,7.34565064868964,7.21446442696753,6.61408536450992,7.40601208461949,7.57401066628324,7.36953911450386,7.13328054532582,7.20989020862196,7.46061643354223,7.1965390540883,6.8889140089612,7.51573108316583,6.70569905491397,7.33612988098557,5.62737365791186,6.26270062393696,7.00219718516187,6.70360503135294,6.61865430334684,6.70557471664304,6.79274839845364,7.62583865378274,7.73566213838726,7.32116420660727,7.17397364557945,7.30116911470635,6.64684490852182,7.58719415225949,7.51614900608971,7.39986306606371,7.22997560293902,7.28779058380375
"23029",4.94088970620883,5.05435516758054,5.7292161654264,4.89671790155401,5.15307341047562,4.89211936999742,5.58105447949419,5.04324566936415,5.68329122754535,4.99903677019975,4.5709057780677,4.90828910882855,3.45142429925116,4.50792841876373,5.31489614497473,4.65244741097137,4.18252485757955,4.82621525320751,4.73185852958761,3.74023362088619,5.01522829085301,4.19191026888337,4.09024545321872,3.98266144007126,4.6690590042956,4.98046257492222,5.64621905529882,4.89709481735146,4.65078067361319,4.55761186525147,5.7496930999349,5.02261902430485,5.78719229158956,4.55568530536496,4.70879868817318,4.59403383119687
"51742",6.14112854290899,5.40503500102136,5.75132462835885,5.32023018039244,5.30744811779692,5.3355142054323,6.51679537068956,5.29999974679667,5.91474937639361,5.37617076811863,5.57430943455822,5.68020160734388,4.00031195162598,5.0009614522115,6.35918922176589,5.23564870845706,4.78363089293543,5.43299252503377,6.23039967034415,4.47584963711847,4.97086269259211,4.79549997968236,4.95255227951657,4.8057527965377,5.98720437236378,5.46640655088043,5.76010757695804,5.54203440295312,5.46210157581109,5.46506399941891,6.47885164175171,5.38096863280831,5.72377378128476,5.12481192075965,5.5437366991155,5.46521258718534
"9453",5.67955084743693,5.48590996154872,6.17366224968278,5.44388307254718,5.53575986453893,5.58092772627146,6.46988504061177,5.60157350565446,6.13979405731845,5.67056669807403,5.10238274854663,5.39011109842665,5.26260072016741,5.02490144732232,5.55338591845149,5.42637859381501,4.62079962085116,5.41308908514323,5.74942996050968,4.42331301601228,5.75401218375749,4.9361674950226,4.62394613762354,4.70321206850973,5.5720654416583,5.41389125462613,6.29421607257372,5.24539950444605,5.3870057020098,5.41412073473762,5.79727431745429,5.4977637580553,6.17320584367923,5.18227811697773,5.2882339161546,5.41657390129494
"6905",3.43595072869977,4.12592614811907,4.446712525856,4.00089288458828,3.98297601432869,3.86261602623523,2.79443825770268,4.27559495538911,3.75548175353092,4.29241846366495,3.81238156667873,4.03750629142359,2.43170537290118,3.59891465838788,2.9240261048234,3.99226562604563,2.97864605419824,4.00698275008367,2.41837534971275,2.6292241930475,3.03602011980956,3.11725972062092,3.06518080768053,3.0201205587361,2.87561377712107,3.83306927742067,4.06164009370698,3.71500539737236,3.42974377194094,3.43595485658275,2.61786270261888,3.93155018661572,3.87372704400874,3.78102934466008,3.60505622906675,3.59412276179522
"148789",6.63755252378056,5.24807363177891,6.00992345732311,5.30565038459278,5.41131590548925,5.45966158736552,6.41796952287586,5.40854315963195,5.67279232006588,5.53891283073909,5.48433299384426,5.60427537825412,5.83737495720138,5.0932946372336,5.67806516754358,5.41601428815967,4.73332120047725,5.58094827002162,6.46131835308813,4.43637753055853,4.5992811113739,4.68606956520082,4.98407079068746,4.76649150561374,6.69946549364672,5.4564973017942,5.71981672376262,5.46087359418161,5.39698212757025,5.37411756188321,6.92792267602169,5.28563344393911,5.52083421044303,5.24342412177615,5.68049245253421,5.61613672715029
"1130",4.85282795264649,4.08560355917708,4.73995631199129,4.03311121675108,4.29617389306096,3.76208597071474,5.60175162527568,4.02249806576012,5.27838053140727,4.05690399775305,4.5346373001731,4.35127054067235,3.98127676736659,3.70940551695511,4.85060456750209,3.85782574903316,3.58925830751648,3.94310228028998,5.55815632021608,3.35835345933473,4.47109852155091,3.58777848268127,4.15116150585802,3.73625730220482,4.99873739160853,4.00910026581083,5.2993487184648,4.09196293115822,4.36999716949491,4.43631253532073,5.81279227335699,3.88941177193656,5.03995129013696,4.02452977444005,4.33992348276385,4.16947245722252
"4811",9.57776629772621,8.88601196383658,8.14909435082208,8.8615301426582,8.58513108265903,8.65968908973388,9.62062181473966,8.95748183555841,8.25205554982552,8.91920931436178,9.72163788897846,8.64252948099303,10.0199405442769,8.70765991070023,8.05654226572195,8.94702825558971,8.63427014581601,8.49176011998644,9.63445275776283,8.25057285443191,7.49054032290921,8.58951699086883,8.98851818793294,8.4278611182357,9.95487481103329,9.14311491761223,8.11523393949398,9.22497337088934,8.87829125366095,8.95596417036907,9.87684374687434,9.03101088651262,8.0443632597846,9.37958005927462,9.31289379736722,9.09182042502865
"7107",2.90457566390166,1.88320901013944,2.39896850108217,2.08380800553392,2.64404654138707,2.39091686401231,3.24188430674028,1.46447623703716,3.51022993581467,1.26549967704022,2.03120908506809,1.46041537829413,2.49442596400157,1.58886624214315,3.43897316235502,1.92067253548446,1.77924729060211,2.55481031776273,2.85712577872135,0.711692237910013,1.85258634829968,1.17448339820333,1.92986908025889,1.5140985317613,2.60174141244858,1.68803884673661,1.70704762801107,1.74915006334922,1.83784416784701,1.99732680573918,3.76640553771967,1.57988497444977,2.8259966726927,1.63820432620437,2.32377188112475,1.86705966715438
"56605",5.97290818422012,3.80526312257955,3.56410215349963,3.50969868279978,3.98718425562482,3.89927560225312,7.10974765344301,2.72206257998984,4.4984405992884,2.66892397208207,3.46779038940668,3.21851848675276,4.38045735621199,2.97889980096126,6.21779521736624,3.24032139629234,3.24802452739296,3.56859508631664,6.32372070654778,1.43494043905547,2.70238357422703,1.95136916150368,2.40727558683987,2.00121811924609,6.40380253857221,2.84602087327211,3.73867594765027,3.10263534028843,3.25646671546317,3.20527713315898,6.60992095442454,2.13586101424899,3.25236892618814,2.12979095224597,3.0732765585792,2.68426046774363
"128178",4.52740383501283,4.17109355806992,4.48319865693673,4.02601350926987,4.06886966520704,3.9619370134164,4.64169485550514,4.3036304527448,4.21463608019578,4.10361289233146,2.96371482538893,3.933301607273,4.38253155181904,3.86339069900452,3.16671256535742,4.28886299155046,3.44308813716316,4.04703796873112,3.82102275472382,3.39587795365779,3.30680770043618,3.76910936363838,3.19055935796541,4.1798350095253,4.36377683763147,4.17673961894388,4.20522611426623,4.2905135787989,3.75856742922048,4.0576936177564,4.35590704470346,4.86629072043743,4.65375460070818,4.8840326621108,3.65277974042559,4.21661971254458
"3964",4.23980121077612,4.60990582210049,4.72784370105855,4.47747510637556,4.66526714237355,4.56708443321545,4.69705634635263,4.58294830903781,5.09657250371867,4.60895402456408,4.40827442027084,4.58486737457812,4.13436221340478,4.4239953142538,4.17809052404977,4.72980010040236,3.82714382365226,5.07001030458555,4.65574096140107,4.27120679069224,4.74471123515187,4.68606956520082,4.85237735708806,4.88120846151024,4.70459817287368,4.78492161544129,5.07621874164776,4.89234063422461,4.72235196285757,4.77684042296601,5.28513985423268,5.19512762141635,5.42306961133976,5.29982759873747,5.24995700861583,5.64486015293096
"55127",4.42932641477293,4.8748871826178,4.90861976775718,4.66734508816687,4.51889269935708,4.48411982377972,5.52223772202095,4.51022494607779,4.89001551409406,4.55395358374057,4.87384682014984,4.93186835530921,3.76618567717591,4.58724576878946,4.66057491601573,4.75797571194368,4.00002898605966,4.89028711085371,5.11220511220031,3.83738134962906,4.50000587529532,4.07862278466525,4.2790183850171,3.94798596007583,4.75532097565297,4.91443258967967,5.22827120370864,4.9237432111008,4.77532315042964,4.88001385162071,4.66936486905045,4.48564507956383,5.16491101199476,4.61858296967499,4.74594547994194,4.63104838710417
"88",13.2431641087254,13.6802995957568,12.5751150125549,13.5371482622693,13.5290375313039,13.6126161770374,12.4706002801632,13.3625147302113,12.1680989125532,13.188673524544,13.9263134756828,13.349992145483,13.6404504352529,13.3097091019227,11.3365334227598,13.365948902857,13.1680436116064,13.5549485522373,12.4743603211768,12.6435924697666,11.5029162863165,13.0177091724156,13.449088097417,12.8866941375306,13.216166863734,13.475389762876,12.1802399005746,13.4546761067742,13.7970317242207,13.3652173754974,12.6307784367983,13.3529884302948,12.3121737089813,13.4772649429176,13.6320724374278,13.4292959165745
"4548",6.9131041883184,7.83601326029151,7.9129688015595,7.73128875075696,7.56104207194912,7.79127939564694,7.14210768554309,7.69903457301861,8.0198091193483,7.84430785628068,8.08416538311064,8.06263692078255,6.79360238562152,7.79328524582848,6.92841105898711,8.01787520172809,6.84353221091184,8.05056740812256,6.90795872360264,6.81147239960483,7.49853853712862,7.15755821880087,7.27927002205013,7.49886532812711,6.98862904518394,7.87617549531591,8.28025360545367,7.92099841800359,8.18508363243309,8.09919798366067,7.71777029617818,7.62385132685567,8.0660042592267,7.80592080916156,7.91844110760409,8.00988320795105
"6262",9.32986941281718,10.5307387189261,9.08073195434779,10.550318513528,10.2070019671215,10.6878595295948,9.66424857575934,10.0917363709869,9.2323823926427,10.4476152890758,10.076705693756,11.1376506209165,10.4588877819972,10.8177949183693,8.57527316626816,10.7278535027407,8.99482008195599,10.8073940272748,9.27868061033304,10.1075266618892,8.49772420050648,10.3029396202501,10.0443539695386,10.7287399301255,10.2549845627685,10.8048615163787,9.05926250314498,10.8392894651433,10.9292291203506,11.0052364025968,10.234035097819,10.6257068628715,9.46426659152136,11.1434454085136,11.1444902758317,11.3822844725439
"1131",-1.45641801174123,-1.21277721431795,-2.0148255132901,-1.11093238963708,-1.56315513351094,-1.40337488439292,-1.09495758867377,-0.499496510629495,-0.763411002406458,-1.22977650538988,-0.54367326255306,-1.20961368448924,-1.35513742394995,-1.8594409587159,-2.1151405283066,-0.935092174374834,-1.71789243528332,-1.55719471592671,0.320514862542641,-1.05392911115697,-1.02991581895992,-0.582641847320422,0.589873185870455,-0.456576464792651,0.193605693454508,-0.738663264319659,-1.00541249264213,-0.551899186476724,-0.242520334543521,-0.273095862634395,-0.230127920043094,0.0797731411279171,0.18637050389557,0.227627542691355,0.578839975082938,0.0253083118114321
"56776",-3.33413977461593,-3.3469157256273,-3.34371171905596,-3.30132072620456,-3.21817552155641,-3.47290966439567,-2.44747742124458,-3.33248508652235,-2.43080075161437,-3.44705675173453,-3.38120612414212,-3.43920991441802,-3.04455256815914,-3.50544453842141,-3.39323991720464,-3.44145985821496,-3.50249884403944,-3.37956104445737,-2.47379665452238,-3.71255822581501,-3.29233105914466,-3.27800198505116,-3.15936863288152,-3.27954668915158,-3.34244044405734,-3.39756155647625,-3.35592725427007,-3.41208018344912,-3.46908474336171,-2.96692930682433,-3.42790600611295,-3.46517831949039,-3.42769027188795,-3.44082515973351,-3.39031943067585,-3.45554658836778
"2271",9.47197110352584,9.04984540960006,8.9560454318387,8.9672119372759,9.02360501550716,9.11738831310022,9.2047764171766,8.8799976795196,8.4348046269845,8.8942408375024,8.91742720435765,8.99008635347541,9.63380176425789,8.86605249528815,8.74189075968871,8.82052351373116,8.27158176353413,8.84333402576731,9.14215641058204,8.16456317463793,8.17724090072538,8.62494999201523,8.7960007434383,8.53070789862103,9.51693579889801,8.97504233044901,8.87332028477475,8.94157895984209,8.96994714849126,8.83203237324912,8.97779095354509,8.84270955937267,8.82962701269031,8.79855065329615,8.74847066468382,8.79011969479135
"23596",2.74249271240308,1.8089455835061,2.3784527948582,1.8626114704451,2.18325381294597,1.66514249908192,2.45228566711149,1.96339558204404,1.54487632684225,1.98398955841298,1.52239169862927,1.50825394445448,2.18784543340626,1.12277147803497,1.6695351984598,1.33565286955991,1.23492121044519,1.52683923968599,2.14579690550438,0.386720967103719,0.999708457715312,0.828732056978228,0.875318692762144,0.825053308173003,3.14883272215917,1.52902932509844,1.70704762801107,1.40202300407959,1.48065437996631,0.971072815962002,1.64684683318592,1.24764764421687,1.44423201195538,1.33750392793887,1.1877977979759,1.34596954285511
