"","V1","V2"
"232",0.991464029475098,0.00853597052490183
"233",0.148708602479334,0.851291397520666
"234",0.995384472984965,0.00461552701503457
"235",0.998175197739866,0.0018248022601343
"236",0.99663904686646,0.00336095313354014
"237",0.9979282397742,0.00207176022580057
"238",0.997803989630382,0.00219601036961768
"239",0.985940945054267,0.0140590549457331
"240",0.997629721205996,0.00237027879400355
"241",0.994639804629399,0.00536019537060054
"242",0.996928501577208,0.00307149842279151
"243",0.994009236769107,0.00599076323089281
"244",0.997434166462768,0.00256583353723166
"245",0.996438146075307,0.0035618539246929
"246",0.995580521138359,0.00441947886164126
"247",0.998455518993233,0.00154448100676728
"248",0.985847437463321,0.0141525625366786
"249",0.174571901640479,0.825428098359521
"250",0.987052034155939,0.0129479658440605
"251",0.425656201024018,0.574343798975982
"252",0.996822829648088,0.00317717035191225
"253",0.997692132962744,0.00230786703725578
"254",0.992607885306427,0.00739211469357338
"255",0.99710859673693,0.00289140326307008
"256",0.997962063910344,0.00203793608965553
"257",0.997877899383672,0.00212210061632818
"258",0.996901944441607,0.00309805555839333
"259",0.993249686955233,0.0067503130447672
"260",0.992906111709539,0.00709388829046057
"261",0.900278106823485,0.0997218931765154
"262",0.997711657271528,0.00228834272847218
"263",0.995566696923276,0.00443330307672387
"264",0.821371271659111,0.17862872834089
"265",0.991186031641132,0.00881396835886828
"266",0.995163992290483,0.00483600770951672
"267",0.998358830448083,0.00164116955191699
"268",0.975737436837067,0.0242625631629326
"269",0.996185319105865,0.00381468089413522
"270",0.998381751286137,0.001618248713863
"271",0.995165396874631,0.00483460312536915
"272",0.988989849069359,0.0110101509306408
"273",0.995919271043033,0.00408072895696724
"274",0.991726801973643,0.00827319802635701
"275",0.981342665418977,0.0186573345810233
"276",0.997895984379977,0.00210401562002311
"277",0.996077938266094,0.0039220617339054
"278",0.994748527370836,0.00525147262916373
"279",0.185819200488962,0.814180799511038
"280",0.997382479155983,0.00261752084401691
"281",0.976159821554097,0.0238401784459026
"282",0.997338421099774,0.00266157890022633
"283",0.997468361430875,0.00253163856912458
"284",0.681139672928871,0.318860327071129
"285",0.991217753612048,0.00878224638795247
"286",0.997646734742419,0.00235326525758054
"287",0.997629592368125,0.00237040763187552
"288",0.963307489415987,0.0366925105840134
"289",0.997489413637195,0.00251058636280524
"290",0.994778130174104,0.0052218698258965
"291",0.997987260985459,0.00201273901454121
"292",0.996256790507062,0.00374320949293822
"293",0.998333569576485,0.00166643042351538
"294",0.991343977539512,0.0086560224604885
"295",0.994370835471932,0.0056291645280676
"296",0.997244071452704,0.00275592854729586
"297",0.959432399897269,0.0405676001027306
"298",0.984940101254105,0.015059898745895
"299",0.971947416276656,0.0280525837233436
"300",0.996633333949484,0.00336666605051558
"301",0.976075334694282,0.0239246653057181
"302",0.997805776752259,0.00219422324774071
"303",0.996080255666911,0.00391974433308854
"304",0.99230443841814,0.00769556158185979
"305",0.998184792463475,0.00181520753652458
"306",0.996413721427515,0.00358627857248517
"307",0.995165449971595,0.00483455002840512
"308",0.996524222951638,0.00347577704836239
"309",0.998432681119612,0.00156731888038826
