"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"83892",-0.844257975392376,6.63834047812162,-9.85502556405485,1.48837992533918e-11,2.9274879328203e-10,16.0635610029563
"89910",2.11551850852918,6.8597492252537,17.0784076836891,2.23708877227681e-18,5.20825915390058e-15,31.8727818228568
"326625",-1.26371905233164,4.41228732038844,-6.89465916601983,5.71106681864795e-08,3.34876190729812e-07,7.91088650498515
"4598",-2.11141472290572,3.63479144219876,-9.08866754144197,1.13678844577651e-10,1.54144637832138e-09,14.2593025295256
"84915",1.00844415761442,4.43185267208956,2.79836992277561,0.00835627384106373,0.0147436434189892,-3.82857618405905
"51228",0.535537008920624,4.84598043105314,3.58471090137641,0.00103395011400409,0.00221534216406174,-1.87326153703933
"84260",-1.70476047494298,4.08523238656381,-10.4672904654712,3.09902713438302e-12,8.46850563687605e-11,17.8115950174088
"9815",-0.288925637223437,6.08789998748574,-1.95140144650737,0.0591877506496412,0.0863703439163229,-5.68402316981803
"88455",0.853838334852689,6.26404477593882,5.59894557092196,2.75303592451552e-06,1.04730928276136e-05,3.87737516792551
"400073",-0.305822834361242,2.6616055069469,-1.42408606625719,0.163427060277043,0.213163789042355,-6.06396823554592
"28981",-2.39875490395562,5.31447506386064,-11.4097516910934,3.04325740417963e-13,1.32784817935673e-11,20.0808027588349
"488",-0.856102014426353,12.0562922817164,-4.29755549918568,0.000134396155997133,0.000349957911933614,0.400527531629316
"51434",-0.929020580901472,5.89203904840873,-6.41929695111879,2.34252882023788e-07,1.16737824132084e-06,6.36362861071001
"10094",-0.217355979606682,5.8599068667833,-1.49619167713375,0.143719846808144,0.190319475302489,-6.42280668625805
"51184",0.726365644888276,4.52171097009541,6.33311481100398,3.03059350755074e-07,1.46209799308016e-06,6.16342494429147
"29902",0.113140712004953,4.04013846597585,1.05806934207028,0.29739502121827,0.360209719914093,-6.80469501124549
"51699",-0.902871230492971,5.36720984818762,-6.28896252865828,3.45857741929461e-07,1.64584147779593e-06,6.00461024534746
"144715",1.54998940087114,0.60308229106962,6.17563163600979,4.85688353091833e-07,2.22119818841327e-06,6.1296282972737
"160760",-0.103598933444223,6.11485450477461,-0.69177355472914,0.493720922820038,0.558772517693656,-7.30193919007925
"79600",0.0518489309301362,4.67369863152813,0.314067225278281,0.755366143631741,0.79823526277955,-7.40866728794811
"84329",3.62530817085878,0.101760581112654,8.04125499127329,2.06610974250222e-09,1.84098477927127e-08,11.5287948141686
"5501",-1.44604369737078,6.99612913690351,-11.7762831164206,1.27215088508705e-13,6.89997292559146e-12,20.8757302702363
"160762",-0.478888738641086,2.27503003402102,-1.05427171217555,0.299104984942431,0.362005264085088,-6.49917845298087
"4633",0.323805866953041,10.3092186429748,0.751285849055839,0.457588143420363,0.523130109831232,-6.93578723117748
"100131138",-0.15477228895235,3.45798928841272,-0.523954730064282,0.603668645831966,0.662624096563275,-7.19694133696845
"23316",0.100333779655903,5.05431633054308,0.422610466470437,0.675208657928696,0.728200103402952,-7.42821326879472
"144717",2.64148841390347,4.96599628394926,8.21475125422377,1.26613498293728e-09,1.20144379196016e-08,11.638477575273
"10019",1.29581204192636,3.99970375369121,7.7652551965129,4.53540030872887e-09,3.64640073108864e-08,10.423044180506
"6311",-0.11443878148263,6.23552632730986,-0.783350024515543,0.438780053467964,0.504771558255625,-7.2350447012176
"8315",0.292339269749828,4.73312084880285,2.08046646715155,0.0449962853396491,0.0674308539799514,-5.35398247253954
"80724",-0.302854804447613,6.01391722922204,-1.88503306787625,0.0678928287224631,0.0976389776917496,-5.80630538152047
"217",0.755964366024802,6.17516707293911,4.8455646807808,2.65106182675547e-05,8.02888204257859e-05,1.63178123736448
"51275",-0.148077692415639,3.8397161701273,-1.07504405766628,0.289835272835723,0.352281777797189,-6.71966199224847
"8550",-0.4298670485524,4.47935861937822,-3.57190568078338,0.00107142255819871,0.0022908316575851,-1.83472339477096
"89894",-0.874611461567455,3.61753488040704,-3.34620059824544,0.0019914885675958,0.00403911116138871,-2.26690615363138
"8759",-0.177838564511428,1.92720835916132,-0.806044332635051,0.425752723680026,0.491958783923039,-6.64534329142461
"10961",0.427888225320518,6.92275699920661,2.82445887749238,0.00782491097440889,0.0138927340660336,-3.85169519211323
"80018",-0.617326054895854,6.02898382503717,-3.77258139771916,0.000610326572702002,0.00137669599787649,-1.42058288127484
"10906",0.476238644057169,6.21470301429874,3.87918163372108,0.000450853810203499,0.00104428594440374,-1.14723688341873
"283450",0.487334857106135,6.70310355199666,2.89570824602309,0.00653032836576758,0.0118184747054381,-3.69419924073904
"6128",0.190432327963258,7.12226339544192,1.44309574945076,0.158035525767591,0.207169339326754,-6.48450850373393
"5781",0.161881359258233,8.01060119562191,1.1032094255232,0.277591767364575,0.339106812672566,-6.84746494394766
"79039",0.0726640037374162,5.56248408653555,0.793918998526773,0.432683557088227,0.498979726888187,-7.20246359021334
"84934",0.313104488515799,3.85785878448687,1.98896464818462,0.0547027429569519,0.0804135058618721,-5.43056924594874
"53373",0.586234122497661,5.89108846032711,5.61371657626683,2.63316638704583e-06,1.00571644428139e-05,3.92294100537127
"80024",0.281887956844766,3.25642370052282,1.16233697251177,0.253096711121011,0.31288023884501,-6.55264812025929
"196463",0.344745887501999,5.97704751527674,1.82008837388345,0.0774531861256011,0.109818018826862,-5.92413322929973
"113675",-0.89256668077019,2.53907854813068,-3.0309382944414,0.00460743088735613,0.00862177246158553,-2.89037061129997
"9904",0.51637143556872,5.24745104081989,3.72582354722381,0.000696458602963118,0.00155287927994844,-1.52980981552868
"6910",-1.51427711861646,5.85729649871786,-8.11840773427159,1.66106752117068e-09,1.52662553502201e-08,11.3496683002146
"255480",1.666865551692,3.18606888613784,7.65354346755638,6.25005885238492e-09,4.85065543128996e-08,10.1910218276662
"6926",1.17016011603698,5.3887036456462,5.57442804612257,2.96417080985549e-06,1.11959804342708e-05,3.82502102165486
"23389",0.828978959094822,6.50885148993475,5.02016657621875,1.57156736671108e-05,4.98742755406381e-05,2.15185083840187
"643246",1.88427376625271,5.09225805062302,10.4400852718274,3.31937239016568e-12,8.93650640639391e-11,17.6062695260418
"79794",0.837319393990056,5.71036245782412,8.02417227177918,2.16858800965954e-09,1.91560837201203e-08,11.041483182253
"84900",-0.829358357616248,1.75772982511757,-3.13898455815022,0.0034697002963052,0.00666970580518112,-2.5277159542369
"8739",-1.88778038911623,0.577955843406841,-3.78269243522092,0.000593109686986261,0.00134272531351087,-0.663366342834793
"26259",-0.701502519875722,5.04498882268563,-4.98358328788141,1.7538041228525e-05,5.50959219726303e-05,2.12159162534278
"54997",-0.749537237071639,2.82545257285223,-2.84579094096848,0.00741408584121481,0.0132355435931124,-3.39776998604956
"23014",-0.244406314397509,5.96017566607204,-2.03736714594285,0.0493618651034526,0.0732600068839488,-5.52800528696967
"5985",-0.121587248675169,3.380235312632,-0.639528407098157,0.526714161367338,0.589681006772394,-7.08413016248502
"55884",0.13464771730467,5.95264747679387,0.939555518956951,0.353994336819455,0.419606366632266,-7.09531282609186
"54621",2.28142326995248,2.89321165945145,9.77447391697493,1.83635361988183e-11,3.48274801100502e-10,16.0189788269406
