"","DOX_24T_Ind1","DMSO_24T_Ind1","DOX_24R_Ind1","DMSO_24R_Ind1","DOX_144R_Ind1","DMSO_144R_Ind1","DOX_24T_Ind2","DMSO_24T_Ind2","DOX_24R_Ind2","DMSO_24R_Ind2","DOX_144R_Ind2","DMSO_144R_Ind2","DOX_24T_Ind3","DMSO_24T_Ind3","DOX_24R_Ind3","DMSO_24R_Ind3","DOX_144R_Ind3","DMSO_144R_Ind3","DOX_24T_Ind4","DMSO_24T_Ind4","DOX_24R_Ind4","DMSO_24R_Ind4","DOX_144R_Ind4","DMSO_144R_Ind4","DOX_24T_Ind5","DMSO_24T_Ind5","DOX_24R_Ind5","DMSO_24R_Ind5","DOX_144R_Ind5","DMSO_144R_Ind5","DOX_24T_Ind6","DMSO_24T_Ind6","DOX_24R_Ind6","DMSO_24R_Ind6","DOX_144R_Ind6","DMSO_144R_Ind6","DOX_24T_Ind6REP","DMSO_24T_Ind6REP","DOX_24R_Ind6REP","DMSO_24R_Ind6REP","DOX_144R_Ind6REP","DMSO_144R_Ind6REP"
"51205",3.56343552970927,4.16142676072606,3.24692785448397,4.16310576071753,4.31575802765554,4.542639971683,3.73997589062719,4.56976198212944,3.73200896866449,4.29420887417608,4.28358500475678,4.59744220603169,3.23175683211074,3.85525894865256,3.20617183233474,3.9866823471726,3.99931304503204,3.67924470147063,3.44863132004664,4.17628914158196,4.39919251231203,4.33877532637492,4.55252749613789,4.39670537556145,3.44318211370036,4.00295354059821,4.0942433833304,3.98805065161719,4.18163072384841,4.00714558536322,2.72295023130815,4.14190429328616,3.20779808592302,4.18504853116895,4.20871068619938,4.1943265700619,3.37493937998328,3.75154265413752,3.58674097160452,3.65747336881287,4.03896006925692,3.84176206309809
"2702",-0.265500603469547,5.81823279664631,0.490316465833309,5.91126165282848,6.06574288892737,5.70197924360617,1.32011549168302,5.63559942055415,0.832801059324963,5.21350441051725,3.86559515724075,5.37650345362629,-0.952366068351399,5.11731942039596,0.666914412104099,5.38561281341007,4.63094082963027,4.95413365462808,2.45391716752496,6.54042545178247,2.81123285802874,6.87571716953014,6.95178126228171,7.33577893785355,0.396371687154597,5.54081204416357,1.43000638040414,5.69643333837008,5.95373534243478,6.21672308369955,0.627185507230117,6.80203316888107,2.74052015748129,6.82820158593328,7.12380055031251,6.67139974770238,1.93831746061096,7.21051678245887,4.06320753230159,7.57103250420377,7.61384644631641,7.87666696074933
"51463",4.38641783904839,4.0433527365622,4.24064039986082,4.16310576071753,4.24628409872211,4.3700624335889,3.30920415761838,3.98493890918818,4.23011622430603,4.14823332336832,4.51150634822545,4.33591681494535,3.86358878040554,4.01560105772263,3.91230954873988,4.22089134199018,4.20963496136771,4.1945673439632,4.25371493685231,4.59142233500176,4.20694572440742,4.42942632768122,4.46937353493751,4.41602771880351,3.83037840970429,4.31091121396314,4.31418278177167,4.2434116488822,4.31669660335908,4.36526471732705,4.0426855414386,4.2639500835761,4.20730924962003,4.17855018727357,4.39929647559812,4.1881227837786,3.94244912340271,4.06771858671566,4.0356671042511,4.07014893386699,3.92883443761716,4.19596539035666
"200030",3.0046096343055,3.27672274630739,3.56871031268401,3.31980937210865,3.1525235736032,3.54535648183362,3.71177120381039,3.51943466637546,3.72604758040053,3.11448587798958,3.74579411750655,3.3972102786678,3.69647707920479,3.63834988899063,3.64937828153741,3.59714579524136,3.55853116439939,3.24953614590129,4.09775847135677,3.64753971323212,4.00774620621955,3.60572894383191,3.70118068525815,3.56047903143185,3.72856659789837,3.65340353305287,4.00679215917997,3.63804633450523,3.52297003058017,3.73041976727873,3.48358697946157,3.27885001524714,3.63741110792367,3.59199119436485,3.70638948718053,3.47500316925493,3.89474996327873,3.79458489495738,4.12331603477897,3.8430028318362,3.73100962540293,3.81818368902657
"100132057",-0.910033191184963,0.326986478129951,-1.49499595338595,0.777414183649906,0.0859734433556901,1.1171720656358,-0.219958516859839,0.680873761653841,-0.144875712959002,0.348046778086857,0.480913513520055,1.19400082179453,-1.85960096629485,0.104320299208131,-0.0436547657647975,0.343892132732455,0.462599820197583,0.504065972553945,-0.97856452572801,0.478225385267709,1.19985173739039,0.745029934868727,0.482211711669012,0.552993354814018,-1.06163172413846,0.663792695729701,0.494277055251646,0.8567083759361,0.476154874086313,0.531777642444784,-1.19039037428218,0.781493663992331,0.542100510320228,0.388225523956482,0.843928370531605,0.463312866203681,-2.59160722272233,0.301086539514647,0.386699669049043,0.485593857773082,0.143758652730326,0.444559769880559
"388685",2.60343300562334,0.662206399658122,1.48785393209067,0.985243296921232,0.765344088435274,0.481693156592751,2.90648625560793,1.07721437707724,2.1589772740193,1.32432045393815,1.41044140274781,1.22154871711918,3.2391472737422,1.54500700480814,1.92122487141213,1.07812170109556,1.10245638936412,0.976857323884698,3.07953832633241,1.69049571534364,1.75854410287919,1.41153134220617,1.6799050262117,1.81812046828366,3.10933319577404,1.42226463168782,1.8393593405381,1.27823513628557,1.08267251403471,1.33811337059685,3.01153093172195,1.32084295445925,2.0044552167637,1.72752902731124,1.28514617468649,1.72389541910403,3.45933762463419,2.21521444608099,2.2098584916198,2.30417393336071,1.85353536602816,2.18185292248889
"25832",5.04018174598331,5.12746944734058,4.7123306786756,5.51495268845907,5.40694098308584,5.82311826218818,5.9266618996202,5.65805221401474,5.59067806805273,5.4594117163128,5.44509943266216,5.51930648933356,4.9043423012056,4.85467668106092,4.2792779644583,4.65274258719112,4.76800723151223,4.71614795856196,5.34259704747135,4.93622952929251,5.20044185632801,5.0333404963637,4.75335264242077,4.94611735913869,5.52604413365075,5.06542955624955,4.6551861009011,5.05433569618385,4.98823619982529,5.00343674083758,4.99147752561033,5.13052598442882,4.59211226225884,5.18014491472909,5.24184746039146,5.28416902504099,5.44292462492768,4.96145107404506,4.71579284789869,4.88184854141538,4.85715016270094,5.08487165237611
"100996763",4.25669951806544,4.64765073711802,4.82548100760483,4.86145669164194,4.66943512718343,4.7577915665991,5.11514582127425,4.87207993187499,4.2919542586521,4.8090732499385,4.24951607489894,4.84556116268966,4.14899350633676,4.17412440415518,3.85574664868966,4.16349698202632,3.91277194335328,4.1852516247844,4.09057985379106,3.87931950037898,4.05927966151053,3.75841957495153,3.28919272912093,3.80360559782055,5.63877326845131,5.23825936485465,4.42628121593221,4.9088306785498,4.92922353587347,5.02313720200199,4.88167707373185,4.97300678535397,5.10839780418303,5.26846664485223,5.52139975152741,5.38253097143068,5.37935835085192,4.89288293930217,4.80617604495271,4.94668403620115,4.8594611485929,5.07495767642105
"440672",5.62320607930907,7.88832623046482,6.58524530151976,8.02710532566135,7.50861573397507,8.21565489638335,4.32196355537564,7.47562102271743,6.13600231851187,7.77701424809971,6.22254330113867,7.81364441280861,5.28247232089532,7.5529906973832,7.04430287002353,7.77901993533189,7.11072381284234,7.96058381187647,4.59038625795856,6.18958612439775,6.04936676294068,6.11778142748271,6.16746032228668,6.36413646299252,5.00705444274348,7.08146995761057,6.46014829421117,6.77637492880323,6.79550653105017,7.32058279144645,5.67172752428893,8.37549238357261,7.30203471286763,8.25614843625891,8.22965683931257,8.65345626051631,5.3007123677519,6.94561933493462,6.46837234817773,7.09524923205494,6.92307961303637,7.22915285893557
"9659",8.3094965904461,9.43271593971995,8.25616544437589,9.52177170515453,9.23775210615957,9.61065973239183,8.77825106125743,9.46504659880902,7.83751706078191,9.36161464742336,7.80481368269272,9.41494252638188,8.10095684285887,9.15996186290803,7.61170393976695,9.21636165897465,9.11850791755319,9.44430462684948,7.24541547863295,8.51279830373852,7.60739381104073,8.54627110056456,8.71106701649837,8.8487305106537,7.76843533401088,8.60789530004257,7.86458927267954,8.42957135238376,8.82785208939452,8.71662116045802,8.05852156134904,8.92896524408551,8.13524227167996,9.18680804904721,9.36310380373356,9.49072778055199,7.587153234616,8.31865179131573,7.58039752068075,8.32647921591367,8.8305023459479,8.77659863577778
"400818",3.64635389180168,3.71810027278339,3.54487328029953,3.92080612104932,3.79846050338191,3.86906288289653,4.23875395802456,3.96346545571101,3.87894233462931,3.6833795029114,4.26854249380177,3.93537587888577,3.75435861204615,3.98686304104778,3.76446652596373,3.90055937014967,3.7355769508124,3.83429636637083,4.31042908547463,4.04500815172319,4.45247842152567,4.03491242807554,3.98680810605532,4.03679068608082,3.77573711006575,3.86107345270944,4.12447173020752,4.01228948147456,3.78503730107744,3.92194258854663,3.59628225088773,3.9147915596292,3.63298109471662,3.8590786956601,3.87582617866623,3.78967446960952,3.93853387791508,4.31351547987303,4.29575015825422,4.11472006533877,4.25447521464228,4.42395257284188
"653513",5.51388778772444,6.40807626403694,5.37902338665889,6.59969591062289,5.86125647163146,6.22824128200489,6.33454571000245,6.40407126021375,4.5600195327562,6.43907443654679,4.1828824187754,6.26436714311979,4.49911951625744,5.67585394157142,4.20575109712722,5.86739029292164,5.46230039003516,5.91512412286796,4.07611456279659,5.29358011810577,4.37033626494342,5.19895502041456,5.81006526673136,5.8245641805328,3.75705356962607,5.13039334886761,4.41001172155188,4.67072052404905,5.22395522923496,5.02313720200199,5.01282246200528,5.50936369883538,4.6326170524337,5.66695586323518,5.65487246379434,5.8969266606722,4.01116521944549,4.83032536752468,4.31018907652528,4.97804088709476,5.21752033966465,5.14454687004198
"100996761",1.83975838265829,-0.531332784287509,1.54664903231226,0.0963275937776917,0.967260129739118,0.521073968902621,-0.0818963701572718,0.608935814841314,0.876513295480809,0.679141181946889,-0.0875703678412185,0.39783903153213,0.901248809875216,0.240398110611141,0.218045134440205,0.343892132732455,0.584454426203661,0.463540247335575,-0.168268590463569,0.478225385267709,0.0615925090048933,0.271843539150036,-1.72919682643379,0.366944858389504,-0.427714841804624,-0.619783910303303,0.534856432556903,-0.233250702384826,-0.590512963173737,-0.113242348679002,1.29475208649443,-0.424888697192537,0.936539790593703,-0.523514890634805,0.308492191436124,0.421616203070072,0.321049582221032,-0.488145934591887,0.249587351311867,-0.395573020036866,0.468390314369673,0.174374251639208
"101060226",4.48947501982045,4.54420978368924,4.36836495829554,4.80774570095364,4.62035413479648,5.09931134484816,5.33909736715581,5.1820044676132,5.2889105533554,4.88918517539634,4.93002557971392,5.0282481516253,4.73171612131372,4.6211455669736,4.24151192289029,4.34835647288691,4.35371231752512,4.43624108550134,5.0073671431431,4.65533782498279,4.70215426999468,4.64743614964411,4.4622227521754,4.66849679012126,5.75161082990942,5.12032839620788,4.94404218622764,5.2892636833822,5.14168054136811,5.17495183598942,4.59134932072313,4.59223082826617,4.24843419963355,4.71604192038511,4.69944452160177,4.67212591054346,4.898822758088,4.60925698185534,4.45496485956274,4.44403199317406,4.4044479311807,4.67647765068465
"653598",0.791707010880238,0.214926247319907,1.58455542112896,0.242295815139257,-0.236821128158655,-0.97816583473477,1.29498743259231,-0.0301805288154405,1.49682079037362,0.0378371069353637,-0.167143974679093,0.133567897459121,-0.39969986484311,0.19644967772965,1.35190281070358,0.0559032907920999,-0.375612760786133,0.036144932745789,0.867681579600133,0.177518169530401,0.588084703976877,0.326785353765933,0.591114361744944,0.153301220674594,0.577659333944297,0.0794654528312495,0.650165078646613,0.112580739553144,0.0893832209386762,-0.465847034754001,0.429732450404736,0.452347427944432,1.07361426362071,0.388225523956482,-0.853430374860174,-0.492084296098763,0.168948114458203,0.211523584785798,0.589718156708635,0.184779321281878,-0.121984395771149,-0.288811290874589
"57234",2.74990772094305,1.78969518417753,2.49659666972313,1.58691860161185,1.57362596661355,2.10249068973647,3.04103422725631,2.17862926619005,2.83810925744227,2.03733154955829,2.2869657977299,2.43812882069179,3.15569237337031,2.08047618889636,2.48575943671636,2.21338279240741,1.89764178296667,2.18931286164543,2.88579794929881,1.82107763887834,2.30147117055088,2.13561155117647,2.12237303118834,1.96965035973766,3.13849809471162,1.82063267379108,1.99289291366621,1.69241699552457,1.66539115783775,1.88396683130262,2.65216782586641,2.18999172524764,2.43937018917698,1.83059790177164,1.99211397329778,2.13849464868214,3.35745065313472,1.75820020009208,2.13396940493666,2.46035711217151,1.85353536602816,2.03957667674405
"440689",3.39553062272708,1.3860966166329,3.37141272850726,0.416450560738997,0.530496973804983,0.865078769605367,2.91475789323192,1.43016882521666,3.94201943119545,0.978620443327863,0.127782822819947,1.19400082179453,3.2827121096717,0.918531673485997,3.33314010098153,1.17912650613183,0.929262113145619,0.581854298197646,2.51953378722338,0.648702289103895,1.48469397211778,-0.0394587130277849,0.832060236325122,0.893473557734955,2.87816654276612,0.466040187692445,2.61118566723945,0.473444093753607,0.811054660040601,0.220407348079247,3.09395789713468,1.12858113038462,2.88164003992282,1.19519329717362,1.42970809203714,0.619001274902475,2.99986829851391,0.0137654674077192,2.41616193434324,0.277311418533916,1.15050809377692,0.986007445831742
"2209",3.60549034154159,0.618828820806125,3.20495527210118,0.496230314346937,0.026935377665181,-0.225330403837572,2.37011661597799,0.749394351839286,3.32193418082503,0.885534445319594,-0.0875703678412185,0.621114181550962,3.29694620796205,0.479210051639813,3.36591272212111,0.911974756190225,0.0195964916997655,-0.0202134841913813,1.2492151816045,-0.132061865104302,0.275908449478494,-0.531522387694641,-0.43493847754271,-0.272124619751674,2.28832866523109,-0.0358529938298404,1.70356353159292,-1.50873520599313,-0.122600734070729,-1.46110808959287,2.25840331001407,0.182058585227331,2.49900892976159,-0.703860587183559,0.150540733333611,0.0359225455472669,2.12903675048856,-0.732887742583832,1.9246981252521,-0.325841385081731,-0.359323177793601,-0.0387092627106497
"8370",3.28895928192721,1.13214849928854,4.30733321913174,1.37111985243712,1.57362596661355,1.64858210999767,1.72944243777962,1.6611302358052,4.54655225354116,1.45964756435507,0.964326529764838,1.72347096283402,3.1789357385147,1.23324833804144,4.29354412551388,1.02483745013693,1.69610090933831,1.56084210417936,2.23700259700597,1.0946578173125,1.66659349219052,1.06887886236615,1.55102506449571,1.69697436199063,3.04147316364272,0.87007412385862,2.78946248929996,1.27823513628557,1.56263030841572,1.68247263942743,4.07009516404505,1.91984268915073,3.89589416332922,1.27045517333794,1.86224195484466,1.57969000455579,3.31579979522925,1.05999925138865,3.11376575423861,1.10639758914804,1.20967110479023,0.636529874622109
"105371405",4.8307464473355,2.22531030180118,6.00469425388921,2.06359267044313,2.70240089942537,2.75037547813779,3.13607159626112,2.25131366286387,5.98318806231943,2.40466472392613,2.17848206619296,2.56182685577891,4.67834718355398,2.44216064586111,6.02311570852863,2.02270462883289,2.52360864225055,2.20168577128686,3.90661797640573,1.94081504513069,2.91078226851082,2.29565217849342,2.14040521574573,2.10676660274374,4.54777653690437,1.88545876544479,4.22088972428899,1.98612637218025,2.48727891221663,2.56950586184791,5.78668080338697,2.55770095361201,5.71229557205697,2.83043171588264,3.00040571568772,2.83048422488286,4.83707012571,1.87947246912211,4.56019161097296,1.9855226406116,2.38959271947012,2.44050518568228
"126961",2.60343300562334,-0.859099825761007,3.67794615538656,-0.704278143280173,-0.472051352403259,-0.225330403837572,0.920893504656555,-1.34200005081471,3.74974674428865,-1.43489643036477,-0.896769976142155,-1.72214991583202,2.66779957329251,-0.472825869107899,3.54353424006558,-0.374138886873659,-0.301762029728345,-1.33338951904843,1.29989182344291,-2.9856543287193,0.118229337210662,-1.88880385237063,-1.28227661703995,-0.786899253153682,2.01713625611551,-1.44745474361782,1.73872947231474,-0.369779061145825,-0.75775901546647,-2.30155491390403,3.01858259901699,-0.671130017509468,3.07693029032941,-0.441147136398978,-0.0911885732874279,-0.0790841131082864,2.47012689746313,-1.02780461085056,1.6975176463414,-1.24681571827527,-1.13834392297523,-1.49928620692949
"8337",5.24600376482449,1.57951278644466,5.59753498342832,1.6580225817238,1.71124180822056,1.61257440830316,3.59823704556026,1.97907699399331,6.29847618940553,1.41593392692601,1.79336394098885,1.27511495891572,5.09765214913977,1.66273417950702,5.75787756695143,1.89489503985119,1.94391585815239,1.44071795640105,4.26651215579121,1.58941142387715,4.21670521881973,2.33638529032092,2.02866798766996,1.69697436199063,4.48103422050848,1.88545876544479,4.35157866952401,1.54829734313452,1.74576551013617,1.73554527370186,5.32444138904326,2.23844168230434,5.13527135535359,2.3064242518309,1.73814457986469,1.77446104909579,4.81160945179198,1.53640512371224,4.47560869622129,1.64701898117693,1.63354307122197,1.2437112439095
"337873",2.42704930758022,-0.348020954768392,3.4658350769095,-0.3157063690401,-0.0989236868826079,-0.225330403837572,0.630767381352016,0.0261428717481106,3.45042181541911,0.348046778086857,-1.19732452843057,-0.608355238670596,2.23701801444227,-0.15558249009002,3.45998733053935,0.583848528587643,0.0760923734180858,0.334649536303971,1.63202629636381,-0.0646029797370443,0.666137851595036,-0.11067597908029,0.16744475222696,0.153301220674594,2.2620670526168,0.133842666462922,1.93342548498097,-0.299900451755613,0.437957493933454,0.00675445465766,2.975746127249,-0.0897295721580845,2.73226030815472,0.143280280516761,0.205135385726079,0.0359225455472669,2.727760056785,0.116030350211573,1.52998462880511,-0.195741380237498,0.143758652730326,0.0175839812234725
"723790",6.79876356613872,3.28368350736317,6.89200473686163,2.77318870480509,2.77595801006757,2.84651770269613,5.2487424402418,3.43353993170343,7.9764491730659,3.21992954584589,3.46487314460418,3.01180675514483,6.67825604996854,3.16654031154956,6.99321180419643,3.27653707099027,3.31033056967728,2.87774582753936,5.87685215303619,3.02923189980856,6.05934472464696,3.47805658562454,3.32904701969125,3.16316836718514,5.9476622603201,2.56728339864398,5.98209164733773,2.41802429848533,2.92718274847675,2.38250047335795,6.77575047735731,3.59948117185699,6.55542496969055,3.50116858644729,3.16781701815644,2.76530420609978,6.13270471433224,2.74846784177427,6.09167940087273,2.90664910552096,2.99665671026406,2.71186934110594
"554313",1.7135918230455,-0.348020954768392,2.30554586008631,-0.704278143280173,-0.559833051158583,0.120681989021767,0.31800051604336,-0.423975190593857,2.84912167011319,-0.213573292741248,-0.340807197759483,0.133567897459121,0.901248809875216,-0.403550570748051,2.31724952974841,-0.785434309242246,-0.375612760786133,-0.573855368466928,1.19669344513283,-0.0646029797370443,-0.260682082844699,-0.0394587130277849,-0.941551709262006,-0.153443015163263,1.35039544211351,-0.91863045030592,0.756935777172902,-0.879763885086827,-0.180848332210369,-0.31431869310452,2.20994129528379,-0.15082002350696,1.97675393301557,-0.218984012392847,-0.381737571006156,-0.204059078092132,1.64350878254235,-1.26432423409256,0.895728477857781,-0.546042661624341,-1.29400779786522,-0.222105113976707
"8349",9.140798232686,7.38772281871147,8.73728024486178,7.08331938861136,7.53600142516428,7.13884723596667,9.01474249068424,7.35023716388673,8.51370766451015,7.28319541343098,6.60884654596394,7.29229223716546,8.74221058796436,7.1367118761481,8.98472838309244,7.20522211482366,7.46027255926507,6.92816587149108,7.51610952504799,6.62841030758664,7.41381998939278,6.7884976263514,7.0366698786271,6.84861687994741,7.92073358878698,6.74181978822479,7.97354526596088,6.44927540618899,6.95742279431124,6.70823442412852,8.78064954089647,6.97998851857487,8.39421961647573,6.89661210461139,7.27461067700164,7.0826655926266,7.86830995453332,6.31305800216629,8.0301507317757,6.38769041811206,6.76441892769773,6.38543513727795
"51027",3.1497239447216,2.60461761124232,2.33919671731691,3.08841343010576,2.38738974590301,3.14636365632255,4.26487181187488,2.66895455716679,2.69895423397842,2.44871597433542,3.064356155689,2.99594164742893,3.64176317042812,2.42321860985683,2.92019943805151,2.74515347766928,2.23193255352415,2.34243160257648,3.7649977263898,2.19592076761678,2.20016649752881,2.08869649156476,2.66119550184031,2.10676660274374,3.81239361197891,1.97754326183075,2.65786235500588,1.64004467180992,2.23221192289729,2.07453510013228,2.67019165314243,2.76208921857231,2.59323519050747,2.64489887368792,2.62327199036936,2.71441086733961,3.32182404565183,2.00472867574021,2.2098584916198,1.99917257059093,2.22728626957196,1.59769978925358
"9900",0.791707010880238,4.50305109437185,3.30484653621616,4.39932246342959,4.80739040474641,4.41779102318716,2.69224883977219,4.33632084158404,2.68672864654315,3.9632067690222,4.98397448034387,4.0550470967501,1.07650006298595,4.74834993902121,4.80458719130652,4.76667258963482,5.0929162614183,4.45703323481974,3.51983774148422,4.97682061482789,5.40919140522615,4.77638881328374,4.88217333295497,4.66244203961101,3.38960481212664,5.16833799617367,5.24699258772411,5.19105831931159,4.99811464761453,5.24678453445188,-0.196231528799646,4.43220999791464,5.16165346442217,4.43450059780147,4.63627858723534,4.19122801155902,2.69099719807412,4.67774271794815,4.73732312558839,4.65274562713819,4.69321942131835,4.4950692834074
"10262",5.69313210492632,5.52118572507423,5.31845044455915,5.65080371021082,5.47754115502704,5.54127979606076,4.57776758776675,5.42393769517959,6.12017950311481,5.28662605741143,5.47816614061958,5.31868617132283,5.55687417292905,5.50509467951016,5.46072283277436,5.46776986914028,5.35365582706576,5.30175585096825,5.815040759397,5.38690138020625,5.84010908502717,5.42193588991342,5.40088690545218,5.36806422496072,5.69874459901985,5.69457060985156,6.06668940482364,5.73751603701243,5.80410589137813,5.64147228028122,5.44841960676782,5.56741213307064,5.31332373044651,5.52817740232268,5.51601116989424,5.40811128883937,5.69579348620157,5.67959480354093,5.85319018936748,5.77164793458123,5.6204466555435,5.55438828559807
"10903",-0.101873069431097,0.326986478129951,1.31823697733198,0.195261808941795,0.835836440867699,-0.361943034779433,2.73023789651315,1.38780691836197,2.43227986038185,0.786025521455936,1.87508447401856,0.491334696182348,1.81067251695816,2.48845542680427,2.72349207147729,2.17721014981476,1.84983415447484,2.17683292027716,2.63258855447754,2.26310361924044,3.07000095594917,2.48870728410046,1.43893150008641,1.90273898373799,3.10933319577404,2.99942271951121,3.11799169390061,3.24092217420468,2.39059379832701,2.86773897143107,1.0957517370821,1.22791241454273,2.49900892976159,1.6165262718605,0.843928370531605,0.690967146326326,2.19616243916846,2.99652940720851,3.03944966352241,2.76202533366748,2.3107207721011,2.85777642186093
"56957",5.87482607516946,4.94851137193403,5.75542103989604,5.15824533209503,5.32965703813138,5.21189136007898,5.32984845200893,4.79718115354426,6.74345389341092,4.9011245962872,4.73315249769698,4.94393490104273,5.61483832435353,4.86874621203721,5.28194294351776,4.68530275341183,4.75075608717168,4.91521975590822,5.14193197155985,4.63519129737521,5.3761886954117,4.36197764647911,4.31121801407784,4.45624806834537,5.73021735290088,5.01380605812096,5.77430746074173,5.02570483496356,5.02895749547097,5.04957514983833,5.52593490498982,4.90896749495272,5.37563740604357,4.92457934010304,5.16129735404053,5.15176098078939,5.74817882726533,4.85456580958481,5.50591836511846,4.85957263528406,4.82203365841021,4.87236137723218
"11311",6.52045590129491,6.35619154028272,5.67973170425292,6.41574659757244,6.42066649368371,6.28367643520332,6.53095124479738,6.34094041347966,5.37524220184323,6.33949058573772,6.16785663686566,6.37813228216223,6.14886197298933,6.13100644663056,5.93576734100365,6.19664829366299,6.28188206438026,6.11232859664901,5.39306978882412,6.13234244620396,5.76450011758536,6.12264140714602,6.27747287886946,6.23681411281823,5.97318156033812,6.34796873844485,6.02367453519922,6.33174378360019,6.45233082470098,6.34464606448174,5.65145654744367,6.0756467167304,5.79591422180233,5.96665685529355,6.15530592701978,6.13806610579596,5.61959270301353,6.14028974782937,5.7876288948703,6.11583268993511,6.21321073858575,6.13810890721478
"51177",5.805643109283,6.04408615064939,5.7953669251294,5.82602411914825,5.64640314963905,5.65849301566512,4.90908560247034,6.06579785913567,6.3204034782428,6.03717352653936,6.20091674750839,5.81438412977202,6.23732207509814,5.54944343539666,5.43778479493973,5.5908907211123,5.51178218489024,5.52248435327563,5.61568244821564,5.78912146224253,6.41839995362166,5.86633756763421,6.09186837707315,5.97382394945281,5.52604413365075,5.70021260469484,5.90678983328323,5.70495646791371,5.51173338099941,5.67242374715419,5.94496009427692,6.12882474534637,6.01175793441636,5.93808808114853,5.61005417851625,5.73613775272254,5.75709827177627,5.86540980881612,5.92249492488036,5.84906465783902,5.69480303716896,5.61607959495459
"81611",7.30463891781895,7.01051426858813,6.56820046847147,7.0973782078731,6.7792589102654,6.56729858089541,7.69063302631606,6.98900769334688,6.30248783779023,7.22382663670617,6.4833587505206,6.86500707287097,6.74271992667919,6.31951143481403,6.21296073051149,6.40779399752367,6.12084677882132,6.313132138124,6.435516023313,6.58114472601881,6.75114459776071,6.41501008115226,6.3749356161979,6.42202687968204,6.41058906961897,6.62506703141689,6.46343678212508,6.38044355508156,6.20042379213176,6.27763555270833,6.48063621664467,6.67742329584919,6.55776400399919,6.64825333400219,6.45401101465703,6.63195017178106,6.25265748199661,6.50492687561561,6.68217837564316,6.5148855395374,6.47220730894944,6.41061680609098
"23632",1.87947567805571,3.14531971949205,-0.970488832940093,3.66006573589339,0.835836440867699,3.26709264593445,3.48614334544026,3.5724069246113,2.17656985363911,3.53802460767136,1.13990428329804,3.36050971063563,1.96126347280513,2.22966012027023,-0.437058285401463,2.50363170499526,0.696813614776586,2.40796936930031,2.47612262754278,1.70988962878902,0.844581068625,1.62386088848534,0.875771397465712,1.75881865305406,2.40092630335335,1.10597521056607,-0.174243160564527,0.694982394746817,0.0392352917417064,1.24356865658816,0.926125492234648,2.81895339698286,-0.993508220133312,2.85509095324194,1.18004029227966,3.06522566327013,1.60450495212335,0.503324298548221,0.0980622545336616,0.946506372867646,0.260276303176979,1.35713297161638
"51107",6.11939100603617,6.1583203227129,5.75334241275708,6.12790260942545,5.78201769142772,5.9339572392634,5.51669916871911,6.09900064361946,6.10647758298815,6.09288939093396,6.08011729886703,6.05254130734772,6.17221475615676,5.96329864859782,5.96458366898048,6.12961143235772,5.83395614839093,6.0305939836376,6.43622411427588,6.17221336262008,6.3222320778821,6.1390439396966,6.22879181274694,6.21491658205412,6.42249456272835,6.53511928007085,6.6101051433486,6.2912816282444,6.28422144490622,6.28803575871928,6.00477551627157,6.33713585268438,6.03712593207593,6.56288406940423,6.15876785243793,6.35641822782039,6.32116921773768,6.23353060580899,6.3510748468736,6.37792790002521,6.11411235968809,6.26051983359557
"79630",1.12480936398468,1.16267543128861,-0.504771040805463,1.03951066312827,-0.389305822467834,-0.435428087515644,1.46233261665105,0.877383129825807,0.832801059324963,0.885534445319594,0.255341034027371,0.348716277666387,1.77043374659758,0.945333624130457,-0.102215021201606,1.59929421609296,0.419581892794302,1.16553101257122,2.41995468640709,1.95713711148962,0.547415230828954,2.1201420953032,2.24410697960984,1.78877423851483,1.88570335075274,0.663792695729701,-0.0490108343625746,0.8567083759361,0.358387943699113,0.975931640461119,1.0957517370821,1.20371337009436,-0.610722383037331,1.19519329717362,0.911154032850368,0.192879467016245,1.80704544344714,1.33908040178724,-0.0125867745158747,1.29527522083688,1.49771726339624,1.29015533565188
"148523",2.44038881848399,1.93824883694547,2.64748272617578,2.16471960797564,1.51037681617653,1.98065678071437,3.11468898653407,2.02125677094653,3.53468790132194,3.03724727276884,1.89481126901883,2.66575844260921,3.02497689924384,2.29363424559333,2.73189747612548,2.46414582165499,1.8818812795859,2.78211631878665,3.17085944806201,1.95713711148962,3.20032385184945,2.34971137278287,2.61034981572961,2.02103119591852,2.97835102350797,1.1593804570818,2.83891568698055,1.1592311385774,1.59770352074321,1.85227866417584,5.25746874790489,3.52331153741246,2.6987397283556,3.24542766569794,1.87912985138323,2.55962524308113,2.95406014881074,1.62579047390244,3.00436118679945,1.99917257059093,2.04437772506207,2.37737195922216
"54460",5.68334779383027,5.73814883992837,5.90522868037548,5.75583625609115,5.26566133384227,5.51347987039492,5.53425345626792,5.76328614686961,5.45309365661215,5.55445340631704,5.96586321878927,5.71370691572016,5.28247232089532,5.66077157660531,5.82423673437747,5.56895531591652,5.48725341892075,5.35118730738671,5.59045861059913,5.67780658915789,6.20700445765747,5.91084541428226,6.17513420520348,5.80820409232327,5.58549643026593,5.7532818350773,5.92979591622431,5.57963317016335,5.51632330783167,5.40667833466592,5.21666025534882,5.82309470928325,6.08656171778475,5.76020888591398,5.50245099782119,5.59555891215502,5.4022819139841,5.55199645543937,5.86399628396205,5.48802639960496,5.40004612374564,5.37613420384197
